"";"spp";"parc";"dap"
"1658";"Phyllostemonodaphne geminiflora";"FSN_Plot_092";0,044585987
"1659";"Urbanodendron verrucosum";"FSN_Plot_092";0,106687898
"1660";"Amaioua guianensis";"FSN_Plot_092";0,092356688
"1661";"Guatteria";"FSN_Plot_092";0,041401274
"1662";"Erythroxylum daphnites";"FSN_Plot_092";0,100318471
"1663";"Helicostylis tomentosa";"FSN_Plot_092";0,055732484
"1664";"Ocotea";"FSN_Plot_092";0,046178344
"1665";"Inga capitata";"FSN_Plot_092";0,071656051
"1666";"Miconia budlejoides";"FSN_Plot_093";0,106687898
"1667";"Chrysophyllum lucentifolium";"FSN_Plot_093";0,189376672
"1668";"Ocotea";"FSN_Plot_093";0,050955414
"1669";"Marlierea excoriata";"FSN_Plot_093";0,044585987
"1670";"Marlierea excoriata";"FSN_Plot_093";0,090764331
"1671";"Helicostylis tomentosa";"FSN_Plot_093";0,157699597
"1672";"Helicostylis tomentosa";"FSN_Plot_093";0,173566879
"1673";"Guarea guidonia";"FSN_Plot_093";0,132165605
"1674";"Helicostylis tomentosa";"FSN_Plot_093";0,144904459
"1675";"Ocotea dispersa";"FSN_Plot_093";0,042993631
"1676";"Virola bicuhyba";"FSN_Plot_093";0,108280255
"1677";"Siparuna guianensis";"FSN_Plot_093";0,046178344
"1678";"Trichilia glabra";"FSN_Plot_093";0,058917197
"1679";"Pseudopiptadenia contorta";"FSN_Plot_093";0,328025478
"1680";"Inga capitata";"FSN_Plot_093";0,133757962
"1681";"Aspidosperma subincanum";"FSN_Plot_093";0,085987261
"1682";"Siparuna guianensis";"FSN_Plot_093";0,054350472
"1683";"Chrysophyllum lucentifolium";"FSN_Plot_093";0,095541401
"1684";"Tetrastylidium grandifolium";"FSN_Plot_093";0,055732484
"1685";"Mouriri glazioviana";"FSN_Plot_093";0,092356688
"1686";"Licania belemii";"FSN_Plot_093";0,292993631
"1687";"Machaerium caratinganum";"FSN_Plot_093";0,068471338
"1688";"Copaifera langsdorffii";"FSN_Plot_093";0,050955414
"1689";"Trichilia glabra";"FSN_Plot_093";0,200636943
"1690";"Casearia ulmifolia";"FSN_Plot_094";0,184713376
"1691";"Garcinia gardneriana";"FSN_Plot_094";0,087579618
"1692";"Bathysa";"FSN_Plot_094";0,095541401
"1693";"Myrcia pubipetala";"FSN_Plot_094";0,054140127
"1694";"Neomitranthes";"FSN_Plot_094";0,063694268
"1695";"Helicostylis tomentosa";"FSN_Plot_094";0,090764331
"1696";"Inga capitata";"FSN_Plot_094";0,042993631
"1697";"Inga capitata";"FSN_Plot_094";0,135350318
"1698";"Phyllostemonodaphne geminiflora";"FSN_Plot_094";0,089171975
"1699";"Machaerium nyctitans";"FSN_Plot_094";0,054140127
"1700";"Piptadenia gonoacantha";"FSN_Plot_094";0,051592357
"1701";"Ocotea odorifera";"FSN_Plot_094";0,165605096
"1702";"Guarea pendula";"FSN_Plot_094";0,039808917
"1703";"Sparattosperma leucanthum";"FSN_Plot_094";0,052547771
"1704";"Euterpe edulis";"FSN_Plot_094";0,108280255
"1705";"Helicostylis tomentosa";"FSN_Plot_094";0,073248408
"1706";"Helicostylis tomentosa";"FSN_Plot_094";0,092356688
"1707";"Inga capitata";"FSN_Plot_094";0,052547771
"1708";"Helicostylis tomentosa";"FSN_Plot_094";0,063694268
"1709";"Trichilia catigua";"FSN_Plot_094";0,061464968
"1710";"Helicostylis tomentosa";"FSN_Plot_094";0,109872611
"1711";"Urbanodendron verrucosum";"FSN_Plot_094";0,046178344
"1712";"Chrysophyllum lucentifolium";"FSN_Plot_094";0,044585987
"1713";"Brosimum guianense";"FSN_Plot_094";0,036624204
"1714";"Pseudopiptadenia contorta";"FSN_Plot_094";0,036624204
"1715";"Bathysa nicholsonii";"FSN_Plot_094";0,219745223
"1716";"Chrysophyllum marginatum";"FSN_Plot_094";0,162420382
"1717";"Marlierea excoriata";"FSN_Plot_094";0,050955414
"1718";"Sorocea bonplandii";"FSN_Plot_094";0,041401274
"1719";"Helicostylis tomentosa";"FSN_Plot_094";0,050955414
"1720";"Apuleia leiocarpa";"FSN_Plot_094";0,125796178
"1721";"Virola bicuhyba";"FSN_Plot_094";0,261146497
"1722";"Ouratea polygyna";"FSN_Plot_094";0,135350318
"1723";"Siparuna guianensis";"FSN_Plot_095";0,055732484
"1724";"Sorocea hilariana";"FSN_Plot_095";0,038216561
"1725";"Siparuna guianensis";"FSN_Plot_095";0,044585987
"1726";"Trichilia catigua";"FSN_Plot_095";0,046178344
"1727";"Maytenus robusta";"FSN_Plot_095";0,039808917
"1728";"Tetrastylidium grandifolium";"FSN_Plot_095";0,062101911
"1729";"Heisteria silvianii";"FSN_Plot_095";0,124203822
"1730";"Euphorbiaceae";"FSN_Plot_095";0,046178344
"1731";"Myrcia laxiflora";"FSN_Plot_095";0,038216561
"1732";"Trichilia catigua";"FSN_Plot_095";0,042993631
"1733";"Casearia arborea";"FSN_Plot_095";0,121019108
"1734";"Matayba elaeagnoides";"FSN_Plot_095";0,066878981
"1735";"Ocotea silvestris";"FSN_Plot_095";0,219745223
"1736";"Myrciaria floribunda";"FSN_Plot_095";0,057324841
"1737";"Trichilia catigua";"FSN_Plot_095";0,121019108
"1738";"Lacistema pubescens";"FSN_Plot_095";0,042993631
"1739";"Trichilia glabra";"FSN_Plot_095";0,039808917
"1740";"Helicostylis tomentosa";"FSN_Plot_095";0,195859873
"1741";"Ouratea polygyna";"FSN_Plot_095";0,065286624
"1742";"Brosimum guianense";"FSN_Plot_095";0,24522293
"1743";"Apuleia leiocarpa";"FSN_Plot_095";0,042993631
"1744";"Guarea macrophylla";"FSN_Plot_095";0,187898089
"1745";"Siparuna guianensis";"FSN_Plot_095";0,060509554
"1746";"Tovomitopsis saldanhae";"FSN_Plot_095";0,089171975
"1747";"Handroanthus chrysotrichus";"FSN_Plot_095";0,039808917
"1748";"Cabralea cangerana";"FSN_Plot_095";0,095541401
"1749";"Helicostylis tomentosa";"FSN_Plot_095";0,21656051
"1750";"Tetrastylidium grandifolium";"FSN_Plot_096";0,114649682
"1751";"Chrysophyllum marginatum";"FSN_Plot_096";0,035031847
"1752";"Virola gardneri";"FSN_Plot_096";0,106687898
"1753";"Mollinedia schottiana";"FSN_Plot_096";0,065286624
"1754";"Ocotea dispersa";"FSN_Plot_096";0,095541401
"1755";"Croton floribundus";"FSN_Plot_096";0,334394904
"1756";"Mabea fistulifera";"FSN_Plot_096";0,128980892
"1757";"Myrciaria floribunda";"FSN_Plot_096";0,050955414
"1758";"Ocotea silvestris";"FSN_Plot_096";0,049363057
"1759";"Sparattosperma leucanthum";"FSN_Plot_096";0,074840764
"1760";"Helicostylis tomentosa";"FSN_Plot_096";0,058917197
"1761";"Sorocea bonplandii";"FSN_Plot_096";0,186305732
"1762";"Protium warmingiana";"FSN_Plot_096";0,047770701
"1763";"Bathysa nicholsonii";"FSN_Plot_097";0,078025478
"1764";"Aniba firmula";"FSN_Plot_097";0,093949045
"1765";"Apuleia leiocarpa";"FSN_Plot_097";0,055732484
"1766";"Apuleia leiocarpa";"FSN_Plot_097";0,082802548
"1767";"Protium warmingiana";"FSN_Plot_097";0,092356688
"1768";"Apuleia leiocarpa";"FSN_Plot_097";0,046178344
"1769";"Pseudopiptadenia contorta";"FSN_Plot_097";0,044585987
"1770";"Euterpe edulis";"FSN_Plot_097";0,109872611
"1771";"Apuleia leiocarpa";"FSN_Plot_097";0,036624204
"1772";"Coussapoa floccosa";"FSN_Plot_097";0,671974522
"1773";"Apuleia leiocarpa";"FSN_Plot_097";0,036624204
"1774";"Xylopia brasiliensis";"FSN_Plot_097";0,060509554
"1775";"Euterpe edulis";"FSN_Plot_097";0,156050955
"1776";"Casearia ulmifolia";"FSN_Plot_097";0,108280255
"1777";"Virola bicuhyba";"FSN_Plot_097";0,385350318
"1778";"Ocotea dispersa";"FSN_Plot_097";0,106687898
"1779";"Hirtella hebeclada";"FSN_Plot_097";0,052547771
"1780";"Guarea macrophylla";"FSN_Plot_098";0,036624204
"1781";"Bathysa nicholsonii";"FSN_Plot_098";0,076433121
"1782";"Piper arboreum";"FSN_Plot_098";0,038216561
"1783";"Euterpe edulis";"FSN_Plot_098";0,119426752
"1784";"Myrcia laxiflora";"FSN_Plot_098";0,079617834
"1785";"Psychotria myriantha";"FSN_Plot_098";0,058917197
"1786";"Siparuna guianensis";"FSN_Plot_098";0,081210191
"1787";"Hieronyma alchorneoides";"FSN_Plot_098";0,154458599
"1788";"Urbanodendron verrucosum";"FSN_Plot_098";0,093624615
"1789";"Myrtaceae";"FSN_Plot_098";0,133757962
"1790";"Euterpe edulis";"FSN_Plot_098";0,082802548
"1791";"Helicostylis tomentosa";"FSN_Plot_098";0,071656051
"1792";"Helicostylis tomentosa";"FSN_Plot_098";0,087579618
"1793";"Bathysa nicholsonii";"FSN_Plot_098";0,081210191
"1794";"Alchornea glandulosa";"FSN_Plot_098";0,071656051
"1795";"Tetrastylidium grandifolium";"FSN_Plot_098";0,173566879
"1796";"Myrcia splendens";"FSN_Plot_098";0,050955414
"1797";"Euterpe edulis";"FSN_Plot_099";0,117834395
"1798";"Protium warmingiana";"FSN_Plot_099";0,039808917
"1799";"Euterpe edulis";"FSN_Plot_099";0,111464968
"1800";"Siparuna guianensis";"FSN_Plot_099";0,062101911
"1801";"Protium warmingiana";"FSN_Plot_099";0,173566879
"1802";"Marlierea excoriata";"FSN_Plot_099";0,062101911
"1803";"Virola gardneri";"FSN_Plot_099";0,297770701
"1804";"Marlierea excoriata";"FSN_Plot_099";0,057324841
"1805";"Neomitranthes";"FSN_Plot_099";0,041401274
"1806";"Siparuna guianensis";"FSN_Plot_099";0,052547771
"1807";"Guatteria australis";"FSN_Plot_099";0,191082803
"1808";"Euterpe edulis";"FSN_Plot_099";0,100318471
"1809";"Amaioua guianensis";"FSN_Plot_099";0,213375796
"1810";"Helicostylis tomentosa";"FSN_Plot_099";0,159235669
"1811";"Ocotea dispersa";"FSN_Plot_099";0,200636943
"1812";"Trichilia lepidota";"FSN_Plot_099";0,24522293
"1813";"Bathysa nicholsonii";"FSN_Plot_099";0,183121019
"1814";"Bathysa nicholsonii";"FSN_Plot_099";0,103503185
"1815";"Eugenia lambertiana";"FSN_Plot_099";0,052547771
"1816";"Siparuna guianensis";"FSN_Plot_099";0,062101911
"1817";"Sorocea hilariana";"FSN_Plot_099";0,068471338
"1818";"Pisonia ambigua";"FSN_Plot_099";0,036624204
"1819";"Aniba firmula";"FSN_Plot_099";0,036624204
"1820";"Plinia grandifolia";"FSN_Plot_099";0,152866242
"1821";"Sorocea bonplandii";"FSN_Plot_100";0,041401274
"1822";"Phyllostemonodaphne geminiflora";"FSN_Plot_100";0,065286624
"1823";"Inga capitata";"FSN_Plot_100";0,082802548
"1824";"Myrciaria floribunda";"FSN_Plot_100";0,041401274
"1825";"Hirtella hebeclada";"FSN_Plot_100";0,070532594
"1826";"Myrciaria floribunda";"FSN_Plot_100";0,041401274
"1827";"Myrciaria floribunda";"FSN_Plot_100";0,042993631
"1828";"Virola gardneri";"FSN_Plot_100";0,133757962
"1829";"Pouteria caimito";"FSN_Plot_100";0,062101911
"1830";"Garcinia gardneriana";"FSN_Plot_100";0,062101911
"1831";"Myrciaria floribunda";"FSN_Plot_100";0,057324841
"1832";"Alseis floribunda";"FSN_Plot_100";0,085987261
"1833";"Aniba firmula";"FSN_Plot_100";0,047770701
"1834";"Phyllostemonodaphne geminiflora";"FSN_Plot_100";0,124774128
"1835";"Guatteria";"FSN_Plot_100";0,119426752
"1836";"Brosimum guianense";"FSN_Plot_100";0,047770701
"1837";"Qualea multiflora";"FSN_Plot_100";0,334394904
"1838";"Nectandra lanceolata";"FSN_Plot_100";0,098726115
"1839";"Eugenia florida";"FSN_Plot_017";0,038216561
"1840";"Siparuna guianensis";"FSN_Plot_092";0,052547771
"1841";"Ocotea";"FSN_Plot_071";0,207006369
"1842";"Siparuna guianensis";"FSN_Plot_023";0,047770701
"1843";"Marlierea excoriata";"FSN_Plot_014";0,036624204
"1844";"Myrciaria floribunda";"FSN_Plot_065";0,044585987
"1845";"Myrcia splendens";"FSN_Plot_051";0,031847134
"1846";"Myrciaria floribunda";"FSN_Plot_001";0,043630573
"1847";"Myrcia laxiflora";"FSN_Plot_001";0,035350318
"1848";"Siparuna guianensis";"FSN_Plot_001";0,031847134
"1849";"Myrciaria floribunda";"FSN_Plot_001";0,033121019
"1850";"Euterpe edulis";"FSN_Plot_011";0,048726115
"1851";"Myrciaria floribunda";"FSN_Plot_011";0,036942675
"1852";"Siparuna guianensis";"FSN_Plot_011";0,031847134
"1853";"Myrciaria floribunda";"FSN_Plot_012";0,036624204
"1854";"Myrcia splendens";"FSN_Plot_012";0,03343949
"1855";"Myrciaria floribunda";"FSN_Plot_012";0,031847134
"1856";"Eugenia florida";"FSN_Plot_012";0,03343949
"1857";"Myrciaria floribunda";"FSN_Plot_002";0,031847134
"1858";"Eugenia lambertiana";"FSN_Plot_002";0,03343949
"1859";"Neomitranthes";"FSN_Plot_002";0,036624204
"1860";"Euterpe edulis";"FSN_Plot_003";0,036624204
"1861";"Euterpe edulis";"FSN_Plot_003";0,03343949
"1862";"Pouteria caimito";"FSN_Plot_003";0,031847134
"1863";"Euterpe edulis";"FSN_Plot_003";0,042993631
"1864";"Inga capitata";"FSN_Plot_003";0,200636943
"1865";"Siparuna guianensis";"FSN_Plot_013";0,031847134
"1866";"Guapira hirsuta";"FSN_Plot_013";0,062101911
"1867";"Siparuna guianensis";"FSN_Plot_013";0,03343949
"1868";"Virola gardneri";"FSN_Plot_013";0,038216561
"1869";"Astrocaryum aculeatissimum";"FSN_Plot_013";0,324840764
"1870";"Aparisthmium cordatum";"FSN_Plot_014";0,183121019
"1871";"Eriotheca candolleana";"FSN_Plot_013";0,035031847
"1872";"Myrciaria floribunda";"FSN_Plot_013";0,035031847
"1873";"Mollinedia schottiana";"FSN_Plot_014";0,03343949
"1874";"Siparuna guianensis";"FSN_Plot_014";0,039808917
"1875";"Chrysophyllum gonocarpum";"FSN_Plot_014";0,038216561
"1876";"Pseudopiptadenia contorta";"FSN_Plot_014";0,391719745
"1877";"Pseudopiptadenia contorta";"FSN_Plot_004";0,243630573
"1878";"Chrysophyllum lucentifolium";"FSN_Plot_004";0,068471338
"1879";"Euterpe edulis";"FSN_Plot_005";0,034394904
"1880";"Protium warmingiana";"FSN_Plot_005";0,039171975
"1881";"Trichilia glabra";"FSN_Plot_005";0,199044586
"1882";"Xylosma prockia";"FSN_Plot_015";0,031847134
"1883";"Psychotria vellosiana";"FSN_Plot_015";0,031847134
"1884";"Guarea macrophylla";"FSN_Plot_015";0,031847134
"1885";"Guapira opposita";"FSN_Plot_015";0,034394904
"1886";"Guatteria australis";"FSN_Plot_015";0,038216561
"1887";"Protium warmingiana";"FSN_Plot_015";0,032484076
"1888";"Pseudopiptadenia contorta";"FSN_Plot_015";0,207006369
"1889";"Euterpe edulis";"FSN_Plot_016";0,05477707
"1890";"Euterpe edulis";"FSN_Plot_016";0,050955414
"1891";"Maytenus salicifolia";"FSN_Plot_016";0,031847134
"1892";"Nectandra oppositifolia";"FSN_Plot_016";0,205414013
"1893";"Maytenus salicifolia";"FSN_Plot_016";0,03343949
"1894";"Siparuna guianensis";"FSN_Plot_006";0,045541401
"1895";"Euterpe edulis";"FSN_Plot_006";0,047770701
"1896";"Swartzia myrtifolia";"FSN_Plot_006";0,035987261
"1897";"Euterpe edulis";"FSN_Plot_006";0,050955414
"1898";"Apuleia leiocarpa";"FSN_Plot_016";0,035031847
"1899";"Eugenia lambertiana";"FSN_Plot_006";0,031847134
"1900";"Euterpe edulis";"FSN_Plot_016";0,047770701
"1901";"Sorocea bonplandii";"FSN_Plot_017";0,035031847
"1902";"Bathysa nicholsonii";"FSN_Plot_017";0,031847134
"1903";"Protium warmingiana";"FSN_Plot_017";0,037579618
"1904";"Euterpe edulis";"FSN_Plot_017";0,062101911
"1905";"Casearia ulmifolia";"FSN_Plot_017";0,031847134
"1906";"Sorocea bonplandii";"FSN_Plot_007";0,038216561
"1907";"Ocotea dispersa";"FSN_Plot_007";0,035031847
"1908";"Guatteria australis";"FSN_Plot_007";0,031847134
"1909";"Rudgea myrsinifolia";"FSN_Plot_007";0,038216561
"1910";"Myrciaria floribunda";"FSN_Plot_008";0,039808917
"1911";"Eugenia florida";"FSN_Plot_007";0,062101911
"1912";"Siparuna guianensis";"FSN_Plot_007";0,036624204
"1913";"Siparuna guianensis";"FSN_Plot_008";0,038216561
"1914";"Myrcia pallida";"FSN_Plot_008";0,154458599
"1915";"Sorocea bonplandii";"FSN_Plot_008";0,038216561
"1916";"Phyllostemonodaphne geminiflora";"FSN_Plot_008";0,105095541
"1917";"Sorocea bonplandii";"FSN_Plot_009";0,031847134
"1918";"Virola gardneri";"FSN_Plot_009";0,078025478
"1919";"Xylosma prockia";"FSN_Plot_009";0,214968153
"1920";"Inga cylindrica";"FSN_Plot_009";0,24044586
"1921";"Aspidosperma subincanum";"FSN_Plot_009";0,035031847
"1922";"Hirtella hebeclada";"FSN_Plot_009";0,049363057
"1923";"Myrciaria floribunda";"FSN_Plot_009";0,046178344
"1924";"Virola gardneri";"FSN_Plot_009";0,031847134
"1925";"Cecropia hololeuca";"FSN_Plot_010";0,085987261
"1926";"Maclura tinctoria";"FSN_Plot_010";0,039808917
"1927";"Euterpe edulis";"FSN_Plot_010";0,057324841
"1928";"Siparuna guianensis";"FSN_Plot_010";0,060509554
"1929";"Tovomitopsis saldanhae";"FSN_Plot_010";0,03343949
"1930";"Eugenia lambertiana";"FSN_Plot_010";0,031847134
"1931";"Myrcia pubipetala";"FSN_Plot_010";0,03343949
"1932";"Chrysophyllum gonocarpum";"FSN_Plot_010";0,197452229
"1933";"Maytenus robusta";"FSN_Plot_010";0,318471338
"1934";"Siparuna guianensis";"FSN_Plot_010";0,044585987
"1935";"Myrciaria floribunda";"FSN_Plot_020";0,062101911
"1936";"Virola gardneri";"FSN_Plot_020";0,128980892
"1937";"Virola gardneri";"FSN_Plot_020";0,106687898
"1938";"Myrciaria floribunda";"FSN_Plot_020";0,041401274
"1939";"Maclura tinctoria";"FSN_Plot_020";0,031847134
"1940";"Euterpe edulis";"FSN_Plot_019";0,052547771
"1941";"Phyllostemonodaphne geminiflora";"FSN_Plot_019";0,095541401
"1942";"Rubiaceae";"FSN_Plot_019";0,040764331
"1943";"Euterpe edulis";"FSN_Plot_019";0,047770701
"1944";"Myrcia laxiflora";"FSN_Plot_019";0,039808917
"1945";"Euterpe edulis";"FSN_Plot_020";0,168789809
"1946";"Eugenia lambertiana";"FSN_Plot_019";0,044585987
"1947";"Rudgea myrsinifolia";"FSN_Plot_019";0,03343949
"1948";"Myrciaria floribunda";"FSN_Plot_019";0,060509554
"1949";"Myrtaceae";"FSN_Plot_019";0,03343949
"1950";"Rubiaceae";"FSN_Plot_019";0,041719745
"1951";"Schefflera morototoni";"FSN_Plot_018";0,071656051
"1952";"Ixora gardneriana";"FSN_Plot_018";0,057324841
"1953";"Protium warmingiana";"FSN_Plot_018";0,036624204
"1954";"Sorocea bonplandii";"FSN_Plot_018";0,03343949
"1955";"Eugenia lambertiana";"FSN_Plot_018";0,031847134
"1956";"Alseis floribunda";"FSN_Plot_018";0,040764331
"1957";"Myrciaria floribunda";"FSN_Plot_018";0,149681529
"1958";"Tetrastylidium grandifolium";"FSN_Plot_021";0,031847134
"1959";"Myrciaria floribunda";"FSN_Plot_021";0,127388535
"1960";"Pourouma guianensis";"FSN_Plot_021";0,044585987
"1961";"Siparuna guianensis";"FSN_Plot_022";0,031847134
"1962";"Sapium glandulosum";"FSN_Plot_022";0,181528662
"1963";"Astrocaryum aculeatissimum";"FSN_Plot_023";0,184713376
"1964";"Trichilia catigua";"FSN_Plot_023";0,058917197
"1965";"Dalbergia nigra";"FSN_Plot_023";0,108280255
"1966";"Guapira opposita";"FSN_Plot_033";0,100318471
"1967";"Eugenia lambertiana";"FSN_Plot_023";0,093949045
"1968";"Myrciaria floribunda";"FSN_Plot_024";0,041401274
"1969";"Casearia gossypiosperma";"FSN_Plot_024";0,186305732
"1970";"Myrciaria floribunda";"FSN_Plot_024";0,089171975
"1971";"Citronella megaphylla";"FSN_Plot_024";0,045541401
"1972";"Siparuna guianensis";"FSN_Plot_024";0,031847134
"1973";"Myrciaria floribunda";"FSN_Plot_024";0,047770701
"1974";"Siparuna guianensis";"FSN_Plot_023";0,031847134
"1975";"Myrciaria floribunda";"FSN_Plot_025";0,041401274
"1976";"Ocotea dispersa";"FSN_Plot_025";0,044585987
"1977";"Protium warmingiana";"FSN_Plot_025";0,101910828
"1978";"Amaioua guianensis";"FSN_Plot_025";0,035031847
"1979";"Lafoensia glyptocarpa";"FSN_Plot_025";0,184713376
"1980";"Heisteria silvianii";"FSN_Plot_025";0,081210191
"1981";"Protium warmingiana";"FSN_Plot_025";0,121019108
"1982";"Trichilia catigua";"FSN_Plot_025";0,181528662
"1983";"Inga capitata";"FSN_Plot_025";0,032484076
"1984";"Protium warmingiana";"FSN_Plot_026";0,073248408
"1985";"Virola gardneri";"FSN_Plot_026";0,065923567
"1986";"Ocotea";"FSN_Plot_026";0,089752998
"1987";"Chrysophyllum lucentifolium";"FSN_Plot_026";0,078025478
"1988";"Neomitranthes";"FSN_Plot_026";0,038216561
"1989";"Virola gardneri";"FSN_Plot_026";0,083757962
"1990";"Lafoensia glyptocarpa";"FSN_Plot_026";0,044585987
"1991";"Trichilia lepidota";"FSN_Plot_027";0,032802548
"1992";"Ocotea dispersa";"FSN_Plot_027";0,089171975
"1993";"Rudgea myrsinifolia";"FSN_Plot_028";0,031847134
"1994";"Cryptocarya moschata";"FSN_Plot_028";0,157643312
"1995";"Sorocea bonplandii";"FSN_Plot_028";0,031847134
"1996";"Trichilia glabra";"FSN_Plot_029";0,034076433
"1997";"Myrciaria floribunda";"FSN_Plot_029";0,141719745
"1998";"Protium warmingiana";"FSN_Plot_030";0,090764331
"1999";"Myrciaria floribunda";"FSN_Plot_030";0,038216561
"2000";"Myrciaria floribunda";"FSN_Plot_030";0,092356688
"2001";"Ocotea";"FSN_Plot_030";0,031847134
"2002";"Ixora gardneriana";"FSN_Plot_030";0,213375796
"2003";"Clarisia ilicifolia";"FSN_Plot_030";0,035031847
"2004";"Euterpe edulis";"FSN_Plot_030";0,042993631
"2005";"Trichilia catigua";"FSN_Plot_030";0,251592357
"2006";"Sorocea bonplandii";"FSN_Plot_030";0,031847134
"2007";"Trichilia pallida";"FSN_Plot_030";0,213375796
"2008";"Siparuna reginae";"FSN_Plot_030";0,033121019
"2009";"Salicaceae";"FSN_Plot_030";0,117834395
"2010";"Myrciaria floribunda";"FSN_Plot_030";0,083047164
"2011";"Ocotea";"FSN_Plot_031";0,115355225
"2012";"Croton floribundus";"FSN_Plot_031";0,111464968
"2013";"Myrciaria floribunda";"FSN_Plot_032";0,031847134
"2014";"Melanoxylon brauna";"FSN_Plot_032";0,302547771
"2015";"Protium warmingiana";"FSN_Plot_032";0,181528662
"2016";"Matayba elaeagnoides";"FSN_Plot_032";0,140127389
"2017";"Bathysa nicholsonii";"FSN_Plot_032";0,146496815
"2018";"Ocotea odorifera";"FSN_Plot_032";0,035031847
"2019";"Nectandra lanceolata";"FSN_Plot_032";0,038216561
"2020";"Chrysophyllum gonocarpum";"FSN_Plot_032";0,031847134
"2021";"Phyllostemonodaphne geminiflora";"FSN_Plot_032";0,052233183
"2022";"Myrciaria floribunda";"FSN_Plot_032";0,031847134
"2023";"Guapira hirsuta";"FSN_Plot_033";0,114649682
"2024";"Trichilia glabra";"FSN_Plot_033";0,063694268
"2025";"Guatteria australis";"FSN_Plot_033";0,071656051
"2026";"Helicostylis tomentosa";"FSN_Plot_033";0,082802548
"2027";"Sterculia curiosa";"FSN_Plot_033";0,156050955
"2028";"Phyllostemonodaphne geminiflora";"FSN_Plot_033";0,047770701
"2029";"Virola gardneri";"FSN_Plot_033";0,035031847
"2030";"Myrciaria floribunda";"FSN_Plot_034";0,057324841
"2031";"Siparuna reginae";"FSN_Plot_034";0,047344168
"2032";"Pseudopiptadenia contorta";"FSN_Plot_034";0,149681529
"2033";"Protium warmingiana";"FSN_Plot_034";0,093949045
"2034";"Cecropia hololeuca";"FSN_Plot_034";0,038216561
"2035";"Myrciaria floribunda";"FSN_Plot_034";0,038216561
"2036";"Protium warmingiana";"FSN_Plot_034";0,136942675
"2037";"Protium warmingiana";"FSN_Plot_034";0,031847134
"2038";"Virola gardneri";"FSN_Plot_034";0,149681529
"2039";"Heisteria silvianii";"FSN_Plot_034";0,079617834
"2040";"Virola gardneri";"FSN_Plot_034";0,066878981
"2041";"Siparuna guianensis";"FSN_Plot_035";0,042993631
"2042";"Casearia ulmifolia";"FSN_Plot_035";0,24522293
"2043";"Virola gardneri";"FSN_Plot_035";0,055732484
"2044";"Protium warmingiana";"FSN_Plot_035";0,036624204
"2045";"Euterpe edulis";"FSN_Plot_035";0,128980892
"2046";"Vantanea obovata";"FSN_Plot_035";0,042993631
"2047";"Sorocea hilariana";"FSN_Plot_035";0,050955414
"2048";"Virola gardneri";"FSN_Plot_035";0,055732484
"2049";"Pseudopiptadenia contorta";"FSN_Plot_035";0,71656051
"2050";"Virola gardneri";"FSN_Plot_035";0,044585987
"2051";"Virola gardneri";"FSN_Plot_035";0,036624204
"2052";"Aniba firmula";"FSN_Plot_035";0,039171975
"2053";"Siparuna guianensis";"FSN_Plot_035";0,050955414
"2054";"Siparuna guianensis";"FSN_Plot_035";0,035031847
"2055";"Protium warmingiana";"FSN_Plot_035";0,140127389
"2056";"Ocotea odorifera";"FSN_Plot_035";0,095541401
"2057";"Phyllostemonodaphne geminiflora";"FSN_Plot_035";0,041401274
"2058";"Virola gardneri";"FSN_Plot_035";0,085987261
"2059";"Myrciaria floribunda";"FSN_Plot_035";0,049363057
"2060";"Lafoensia glyptocarpa";"FSN_Plot_036";0,070063694
"2061";"Eugenia lambertiana";"FSN_Plot_036";0,03343949
"2062";"Sorocea bonplandii";"FSN_Plot_036";0,105095541
"2063";"Virola gardneri";"FSN_Plot_036";0,044585987
"2064";"Ixora gardneriana";"FSN_Plot_036";0,060509554
"2065";"Astronium graveolens";"FSN_Plot_036";0,035031847
"2066";"Pseudopiptadenia contorta";"FSN_Plot_036";0,031847134
"2067";"Margaritaria nobilis";"FSN_Plot_037";0,164012739
"2068";"Schefflera morototoni";"FSN_Plot_036";0,031847134
"2069";"Lafoensia glyptocarpa";"FSN_Plot_037";0,097133758
"2070";"Sorocea bonplandii";"FSN_Plot_037";0,044585987
"2071";"Siparuna reginae";"FSN_Plot_037";0,046178344
"2072";"Sorocea bonplandii";"FSN_Plot_037";0,039808917
"2073";"Guarea macrophylla";"FSN_Plot_037";0,068471338
"2074";"Helicostylis tomentosa";"FSN_Plot_037";0,039808917
"2075";"Celtis iguanaea";"FSN_Plot_037";0,047770701
"2076";"Maytenus robusta";"FSN_Plot_037";0,084394904
"2077";"Ocotea silvestris";"FSN_Plot_037";0,369426752
"2078";"Chrysophyllum gonocarpum";"FSN_Plot_037";0,133757962
"2079";"Virola bicuhyba";"FSN_Plot_037";0,176751592
"2080";"Ocotea odorifera";"FSN_Plot_037";0,050955414
"2081";"Protium heptaphyllum";"FSN_Plot_037";0,042993631
"2082";"Protium heptaphyllum";"FSN_Plot_037";0,063694268
"2083";"Guatteria australis";"FSN_Plot_038";0,364649682
"2084";"Euterpe edulis";"FSN_Plot_038";0,047770701
"2085";"Pourouma guianensis";"FSN_Plot_038";0,191082803
"2086";"Euterpe edulis";"FSN_Plot_039";0,042993631
"2087";"Maytenus robusta";"FSN_Plot_039";0,098726115
"2088";"Guatteria australis";"FSN_Plot_039";0,031847134
