"";"spp";"parc";"dap"
"1813";"Ocotea silvestris";"FSN_Plot_085";0,0557
"1814";"Sorocea bonplandii";"FSN_Plot_085";0,0369
"1815";"Alchornea triplinervia";"FSN_Plot_085";0,043
"1816";"Helicostylis tomentosa";"FSN_Plot_085";0,0452
"1817";"Sorocea bonplandii";"FSN_Plot_085";0,0614
"1818";"Virola bicuhyba";"FSN_Plot_086";0,1143
"1819";"Cecropia hololeuca";"FSN_Plot_086";0,2846
"1820";"Cordia sellowiana";"FSN_Plot_086";0,1598
"1821";"Guatteria australis";"FSN_Plot_086";0,1407
"1822";"Helicostylis tomentosa";"FSN_Plot_086";0,0602
"1823";"Lacistema pubescens";"FSN_Plot_086";0,1331
"1824";"Bathysa nicholsonii";"FSN_Plot_086";0,0945
"1825";"Annona neolaurifolia";"FSN_Plot_086";0,1203
"1826";"Aspidosperma subincanum";"FSN_Plot_086";0,0519
"1827";"Bathysa nicholsonii";"FSN_Plot_086";0,1028
"1828";"Apuleia leiocarpa";"FSN_Plot_086";0,0382
"1829";"Psychotria myriantha";"FSN_Plot_086";0,035
"1830";"Casearia decandra";"FSN_Plot_086";0,0563
"1831";"Ocotea silvestris";"FSN_Plot_086";0,0382
"1832";"Siparuna guianensis";"FSN_Plot_086";0,0347
"1833";"Pourouma guianensis";"FSN_Plot_086";0,2737
"1834";"Piper arboreum";"FSN_Plot_086";0,0493
"1835";"Piper arboreum";"FSN_Plot_086";0,0392
"1836";"Sorocea bonplandii";"FSN_Plot_086";0,2566
"1837";"Euterpe edulis";"FSN_Plot_087";0,1082
"1838";"Cupania vernalis";"FSN_Plot_087";0,0573
"1839";"Sorocea hilariana";"FSN_Plot_087";0,1235
"1840";"Guarea macrophylla";"FSN_Plot_087";0,0382
"1841";"Brosimum guianense";"FSN_Plot_087";0,1006
"1842";"Siparuna guianensis";"FSN_Plot_087";0,0363
"1843";"Lacistema pubescens";"FSN_Plot_087";0,0497
"1844";"Euterpe edulis";"FSN_Plot_087";0,1216
"1845";"Protium warmingiana";"FSN_Plot_087";0,0414
"1846";"Bathysa";"FSN_Plot_087";0,1607
"1847";"Bathysa nicholsonii";"FSN_Plot_087";0,0627
"1848";"Bathysa";"FSN_Plot_087";0,1623
"1849";"Euterpe edulis";"FSN_Plot_087";0,1184
"1850";"Piper arboreum";"FSN_Plot_087";0,0331
"1851";"Eugenia lambertiana";"FSN_Plot_087";0,0318
"1852";"Lacistema pubescens";"FSN_Plot_087";0,0353
"1853";"Helicostylis tomentosa";"FSN_Plot_087";0,0318
"1854";"Piper cernuum";"FSN_Plot_087";0,0318
"1855";"Piper cernuum";"FSN_Plot_087";0,0382
"1856";"Schefflera morototoni";"FSN_Plot_087";0,318
"1857";"Amaioua guianensis";"FSN_Plot_088";0,0719
"1858";"Myrciaria floribunda";"FSN_Plot_088";0,0583
"1859";"Marlierea excoriata";"FSN_Plot_088";0,0519
"1860";"Casearia ulmifolia";"FSN_Plot_088";0,1028
"1861";"Myrsine umbellata";"FSN_Plot_088";0,0777
"1862";"Helicostylis tomentosa";"FSN_Plot_088";0,0341
"1863";"Siparuna guianensis";"FSN_Plot_088";0,0376
"1864";"Myrcia splendens";"FSN_Plot_088";0,0869
"1865";"Maytenus robusta";"FSN_Plot_088";0,0366
"1866";"Guatteria";"FSN_Plot_088";0,0325
"1867";"Helicostylis tomentosa";"FSN_Plot_088";0,0707
"1868";"Euphorbiaceae";"FSN_Plot_088";0,0579
"1869";"Piper arboreum";"FSN_Plot_088";0,0668
"1870";"Euterpe edulis";"FSN_Plot_088";0,1057
"1871";"Sorocea bonplandii";"FSN_Plot_088";0,036
"1872";"Siparuna guianensis";"FSN_Plot_088";0,0474
"1873";"Amaioua guianensis";"FSN_Plot_088";0,0423
"1874";"Myrcia splendens";"FSN_Plot_088";0,0923
"1875";"Euterpe edulis";"FSN_Plot_088";0,1155
"1876";"Sorocea hilariana";"FSN_Plot_088";0,15313139
"1877";"Protium heptaphyllum";"FSN_Plot_089";0,1627
"1878";"Sapium glandulosum";"FSN_Plot_089";0,1853
"1879";"Alseis floribunda";"FSN_Plot_089";0,035
"1880";"Eriotheca candolleana";"FSN_Plot_089";0,3014
"1881";"Hirtella hebeclada";"FSN_Plot_089";0,3037
"1882";"Siparuna guianensis";"FSN_Plot_089";0,0458
"1883";"Ocotea odorifera";"FSN_Plot_089";0,0334
"1884";"Pouteria caimito";"FSN_Plot_089";0,1225
"1885";"Phyllostemonodaphne geminiflora";"FSN_Plot_089";0,0828
"1886";"Eugenia lambertiana";"FSN_Plot_089";0,0321
"1887";"Urbanodendron verrucosum";"FSN_Plot_089";0,0398
"1888";"Guatteria australis";"FSN_Plot_089";0,1146
"1889";"Colubrina glandulosa";"FSN_Plot_089";0,382
"1890";"Myrciaria floribunda";"FSN_Plot_089";0,0621
"1891";"Neomitranthes";"FSN_Plot_089";0,056
"1892";"Bathysa nicholsonii";"FSN_Plot_089";0,0589
"1893";"Pseudopiptadenia contorta";"FSN_Plot_089";0,0837
"1894";"Eugenia dodonaeifolia";"FSN_Plot_089";0,0789
"1895";"Astronium graveolens";"FSN_Plot_089";0,0567
"1896";"Tetrastylidium grandifolium";"FSN_Plot_089";0,0477
"1897";"Guatteria australis";"FSN_Plot_089";0,3527
"1898";"Siparuna guianensis";"FSN_Plot_089";0,0532
"1899";"Chrysophyllum lucentifolium";"FSN_Plot_089";0,0318
"1900";"Sorocea bonplandii";"FSN_Plot_089";0,0872
"1901";"Siparuna guianensis";"FSN_Plot_089";0,0417
"1902";"Marlierea excoriata";"FSN_Plot_089";0,0392
"1903";"Myrciaria floribunda";"FSN_Plot_089";0,0592
"1904";"Urbanodendron verrucosum";"FSN_Plot_089";0,084
"1905";"Casearia ulmifolia";"FSN_Plot_089";0,2865
"1906";"Guatteria australis";"FSN_Plot_089";0,459
"1907";"Aniba firmula";"FSN_Plot_090";0,0987
"1908";"Carpotroche brasiliensis";"FSN_Plot_090";0,0627
"1909";"Phyllostemonodaphne geminiflora";"FSN_Plot_090";0,0357
"1910";"Ouratea polygyna";"FSN_Plot_090";0,1057
"1911";"Guapira opposita";"FSN_Plot_090";0,1229
"1912";"Neomitranthes";"FSN_Plot_090";0,0334
"1913";"Brosimum guianense";"FSN_Plot_090";0,0719
"1914";"Prockia crucis";"FSN_Plot_090";0,1111
"1915";"Ixora gardneriana";"FSN_Plot_090";0,0589
"1916";"Brosimum guianense";"FSN_Plot_090";0,0344
"1917";"Pseudopiptadenia contorta";"FSN_Plot_090";0,0522
"1918";"Myrcia splendens";"FSN_Plot_090";0,1003
"1919";"Bathysa nicholsonii";"FSN_Plot_090";0,0325
"1920";"Phyllostemonodaphne geminiflora";"FSN_Plot_090";0,0544
"1921";"Ocotea";"FSN_Plot_090";0,0392
"1922";"Inga cylindrica";"FSN_Plot_090";0,2951
"1923";"Phyllostemonodaphne geminiflora";"FSN_Plot_090";0,0761
"1924";"Siparuna guianensis";"FSN_Plot_090";0,0532
"1925";"Pseudopiptadenia contorta";"FSN_Plot_090";0,1754
"1926";"Melanoxylon brauna";"FSN_Plot_090";0,1623
"1927";"Eugenia lambertiana";"FSN_Plot_090";0,0863
"1928";"Marlierea excoriata";"FSN_Plot_090";0,0541
"1929";"Chrysophyllum lucentifolium";"FSN_Plot_091";0,0337
"1930";"Machaerium nyctitans";"FSN_Plot_091";0,1623
"1931";"Marlierea excoriata";"FSN_Plot_091";0,0481
"1932";"Pisonia ambigua";"FSN_Plot_091";0,1611
"1933";"Eugenia lambertiana";"FSN_Plot_091";0,0866
"1934";"Pseudopiptadenia contorta";"FSN_Plot_091";0,5093
"1935";"Siparuna guianensis";"FSN_Plot_091";0,0605
"1936";"Chrysophyllum lucentifolium";"FSN_Plot_091";0,1757
"1937";"Mouriri glazioviana";"FSN_Plot_091";0,0334
"1938";"Trichilia catigua";"FSN_Plot_091";0,0907
"1939";"Ixora gardneriana";"FSN_Plot_091";0,0821
"1940";"Ocotea";"FSN_Plot_091";0,0442
"1941";"Chrysophyllum lucentifolium";"FSN_Plot_091";0,0592
"1942";"Carpotroche brasiliensis";"FSN_Plot_091";0,0493
"1943";"Trichilia glabra";"FSN_Plot_091";0,0398
"1944";"Amaioua guianensis";"FSN_Plot_091";0,064
"1945";"Sorocea bonplandii";"FSN_Plot_091";0,042
"1946";"Pseudopiptadenia contorta";"FSN_Plot_091";0,0684
"1947";"Guarea fistulosa";"FSN_Plot_091";0,1442
"1948";"Pseudopiptadenia contorta";"FSN_Plot_091";0,0834
"1949";"Copaifera langsdorffii";"FSN_Plot_091";0,0583
"1950";"Siparuna guianensis";"FSN_Plot_091";0,0376
"1951";"Myrcia splendens";"FSN_Plot_091";0,1149
"1952";"Marlierea excoriata";"FSN_Plot_092";0,035
"1953";"Brosimum guianense";"FSN_Plot_092";0,0678
"1954";"Myrcia splendens";"FSN_Plot_092";0,0621
"1955";"Siparuna guianensis";"FSN_Plot_092";0,0436
"1956";"Chrysophyllum lucentifolium";"FSN_Plot_092";0,0388
"1957";"Trichilia catigua";"FSN_Plot_092";0,0423
"1958";"Marlierea excoriata";"FSN_Plot_092";0,0522
"1959";"Psychotria nuda";"FSN_Plot_092";0,1588
"1960";"Ocotea odorifera";"FSN_Plot_092";0,0398
"1961";"Tapirira guianensis";"FSN_Plot_092";0,1133
"1962";"Sorocea bonplandii";"FSN_Plot_092";0,0656
"1963";"Xylopia brasiliensis";"FSN_Plot_092";0,1391
"1964";"Guatteria";"FSN_Plot_092";0,0318
"1965";"Ocotea silvestris";"FSN_Plot_092";0,0592
"1966";"Sorocea bonplandii";"FSN_Plot_092";0,0439
"1967";"Brosimum guianense";"FSN_Plot_092";0,158478731
"1968";"Urbanodendron verrucosum";"FSN_Plot_092";0,0532
"1969";"Garcinia gardneriana";"FSN_Plot_092";0,0325
"1970";"Phyllostemonodaphne geminiflora";"FSN_Plot_092";0,0363
"1971";"Urbanodendron verrucosum";"FSN_Plot_092";0,0999
"1972";"Amaioua guianensis";"FSN_Plot_092";0,0828
"1973";"Guatteria";"FSN_Plot_092";0,0328
"1974";"Erythroxylum daphnites";"FSN_Plot_092";0,0974
"1975";"Helicostylis tomentosa";"FSN_Plot_092";0,0547
"1976";"Siparuna guianensis";"FSN_Plot_092";0,0532
"1977";"Ocotea";"FSN_Plot_092";0,0388
"1978";"Inga capitata";"FSN_Plot_092";0,0745
"1979";"Miconia budlejoides";"FSN_Plot_093";0,0719
"1980";"Chrysophyllum lucentifolium";"FSN_Plot_093";0,162252522
"1981";"Ocotea";"FSN_Plot_093";0,0458
"1982";"Marlierea excoriata";"FSN_Plot_093";0,0388
"1983";"Marlierea excoriata";"FSN_Plot_093";0,0831
"1984";"Helicostylis tomentosa";"FSN_Plot_093";0,145440481
"1985";"Helicostylis tomentosa";"FSN_Plot_093";0,1617
"1986";"Guarea guidonia";"FSN_Plot_093";0,0977
"1987";"Helicostylis tomentosa";"FSN_Plot_093";0,1229
"1988";"Ocotea dispersa";"FSN_Plot_093";0,0392
"1989";"Virola bicuhyba";"FSN_Plot_093";0,1066
"1990";"Siparuna guianensis";"FSN_Plot_093";0,0796
"1991";"Trichilia glabra";"FSN_Plot_093";0,0544
"1992";"Pseudopiptadenia contorta";"FSN_Plot_093";0,3043
"1993";"Inga capitata";"FSN_Plot_093";0,1315
"1994";"Aspidosperma subincanum";"FSN_Plot_093";0,0767
"1995";"Siparuna guianensis";"FSN_Plot_093";0,0442
"1996";"Chrysophyllum lucentifolium";"FSN_Plot_093";0,0837
"1997";"Tetrastylidium grandifolium";"FSN_Plot_093";0,0493
"1998";"Mouriri glazioviana";"FSN_Plot_093";0,0796
"1999";"Licania belemii";"FSN_Plot_093";0,2862
"2000";"Machaerium caratinganum";"FSN_Plot_093";0,064
"2001";"Copaifera langsdorffii";"FSN_Plot_093";0,0522
"2002";"Trichilia glabra";"FSN_Plot_093";0,1671
"2003";"Casearia ulmifolia";"FSN_Plot_094";0,1897
"2004";"Garcinia gardneriana";"FSN_Plot_094";0,0789
"2005";"Bathysa";"FSN_Plot_094";0,0859
"2006";"Inga capitata";"FSN_Plot_094";0,0923
"2007";"Aparisthmium cordatum";"FSN_Plot_094";0,0331
"2008";"Machaerium nyctitans";"FSN_Plot_094";0,0522
"2009";"Myrcia pubipetala";"FSN_Plot_094";0,0458
"2010";"Neomitranthes";"FSN_Plot_094";0,0583
"2011";"Helicostylis tomentosa";"FSN_Plot_094";0,0809
"2012";"Inga capitata";"FSN_Plot_094";0,042
"2013";"Inga capitata";"FSN_Plot_094";0,1254
"2014";"Phyllostemonodaphne geminiflora";"FSN_Plot_094";0,0821
"2015";"Machaerium nyctitans";"FSN_Plot_094";0,042
"2016";"Piptadenia gonoacantha";"FSN_Plot_094";0,0325
"2017";"Ocotea odorifera";"FSN_Plot_094";0,1305
"2018";"Guarea pendula";"FSN_Plot_094";0,0382
"2019";"Sparattosperma leucanthum";"FSN_Plot_094";0,0465
"2020";"Euterpe edulis";"FSN_Plot_094";0,1073
"2021";"Helicostylis tomentosa";"FSN_Plot_094";0,0583
"2022";"Helicostylis tomentosa";"FSN_Plot_094";0,0914
"2023";"Inga capitata";"FSN_Plot_094";0,0503
"2024";"Helicostylis tomentosa";"FSN_Plot_094";0,0509
"2025";"Trichilia catigua";"FSN_Plot_094";0,0481
"2026";"Helicostylis tomentosa";"FSN_Plot_094";0,1015
"2027";"Urbanodendron verrucosum";"FSN_Plot_094";0,0385
"2028";"Chrysophyllum lucentifolium";"FSN_Plot_094";0,0347
"2029";"Brosimum guianense";"FSN_Plot_094";0,0583
"2030";"Pseudopiptadenia contorta";"FSN_Plot_094";0,0341
"2031";"Bathysa nicholsonii";"FSN_Plot_094";0,2126
"2032";"Chrysophyllum marginatum";"FSN_Plot_094";0,1448
"2033";"Marlierea excoriata";"FSN_Plot_094";0,0436
"2034";"Siparuna guianensis";"FSN_Plot_094";0,104445858
"2035";"Sorocea bonplandii";"FSN_Plot_094";0,035
"2036";"Helicostylis tomentosa";"FSN_Plot_094";0,0452
"2037";"Apuleia leiocarpa";"FSN_Plot_094";0,1219
"2038";"Virola bicuhyba";"FSN_Plot_094";0,2375
"2039";"Ouratea polygyna";"FSN_Plot_094";0,1127
"2040";"Siparuna guianensis";"FSN_Plot_095";0,0522
"2041";"Sorocea hilariana";"FSN_Plot_095";0,0334
"2042";"Siparuna guianensis";"FSN_Plot_095";0,043
"2043";"Trichilia catigua";"FSN_Plot_095";0,0414
"2044";"Maytenus robusta";"FSN_Plot_095";0,0337
"2045";"Tetrastylidium grandifolium";"FSN_Plot_095";0,0458
"2046";"Heisteria silvianii";"FSN_Plot_095";0,1146
"2047";"Euphorbiaceae";"FSN_Plot_095";0,0353
"2048";"Myrcia laxiflora";"FSN_Plot_095";0,0376
"2049";"Trichilia catigua";"FSN_Plot_095";0,0392
"2050";"Casearia arborea";"FSN_Plot_095";0,0955
"2051";"Matayba elaeagnoides";"FSN_Plot_095";0,0512
"2052";"Ocotea silvestris";"FSN_Plot_095";0,1891
"2053";"Myrciaria floribunda";"FSN_Plot_095";0,0538
"2054";"Trichilia catigua";"FSN_Plot_095";0,1012
"2055";"Lacistema pubescens";"FSN_Plot_095";0,0427
"2056";"Trichilia glabra";"FSN_Plot_095";0,0382
"2057";"Helicostylis tomentosa";"FSN_Plot_095";0,1916
"2058";"Ouratea polygyna";"FSN_Plot_095";0,0573
"2059";"Brosimum guianense";"FSN_Plot_095";0,2129
"2060";"Apuleia leiocarpa";"FSN_Plot_095";0,0449
"2061";"Guarea macrophylla";"FSN_Plot_095";0,1808
"2062";"Phyllostemonodaphne geminiflora";"FSN_Plot_095";0,2206
"2063";"Guarea macrophylla";"FSN_Plot_095";0,3119
"2064";"Siparuna guianensis";"FSN_Plot_095";0,0493
"2065";"Tovomitopsis saldanhae";"FSN_Plot_095";0,077
"2066";"Handroanthus chrysotrichus";"FSN_Plot_095";0,035
"2067";"Cabralea cangerana";"FSN_Plot_095";0,0891
"2068";"Helicostylis tomentosa";"FSN_Plot_095";0,1709
"2069";"Tetrastylidium grandifolium";"FSN_Plot_096";0,105
"2070";"Tapirira guianensis";"FSN_Plot_096";0,0341
"2071";"Chrysophyllum marginatum";"FSN_Plot_096";0,0341
"2072";"Trichilia catigua";"FSN_Plot_096";0,0372
"2073";"Virola gardneri";"FSN_Plot_096";0,0907
"2074";"Mollinedia schottiana";"FSN_Plot_096";0,0436
"2075";"Ocotea dispersa";"FSN_Plot_096";0,0904
"2076";"Pourouma guianensis";"FSN_Plot_096";0,121
"2077";"Helicostylis tomentosa";"FSN_Plot_096";0,121
"2078";"Croton floribundus";"FSN_Plot_096";0,3189
"2079";"Mabea fistulifera";"FSN_Plot_096";0,0933
"2080";"Myrciaria floribunda";"FSN_Plot_096";0,0414
"2081";"Ocotea silvestris";"FSN_Plot_096";0,0442
"2082";"Marlierea excoriata";"FSN_Plot_096";0,0318
"2083";"Sparattosperma leucanthum";"FSN_Plot_096";0,0745
"2084";"Helicostylis tomentosa";"FSN_Plot_096";0,042
"2085";"Lacistema pubescens";"FSN_Plot_096";0,0745
"2086";"Sorocea bonplandii";"FSN_Plot_096";0,1783
"2087";"Protium warmingiana";"FSN_Plot_096";0,0442
"2088";"Bathysa nicholsonii";"FSN_Plot_097";0,0703
"2089";"Aniba firmula";"FSN_Plot_097";0,0891
"2090";"Apuleia leiocarpa";"FSN_Plot_097";0,0417
"2091";"Apuleia leiocarpa";"FSN_Plot_097";0,078
"2092";"Helicostylis tomentosa";"FSN_Plot_097";0,0449
"2093";"Protium warmingiana";"FSN_Plot_097";0,0719
"2094";"Apuleia leiocarpa";"FSN_Plot_097";0,0446
"2095";"Nectandra oppositifolia";"FSN_Plot_097";0,1467
"2096";"Pseudopiptadenia contorta";"FSN_Plot_097";0,0388
"2097";"Euterpe edulis";"FSN_Plot_097";0,107
"2098";"Apuleia leiocarpa";"FSN_Plot_097";0,0331
"2099";"Coussapoa floccosa";"FSN_Plot_097";0,6048
"2100";"Apuleia leiocarpa";"FSN_Plot_097";0,0573
"2101";"Xylopia brasiliensis";"FSN_Plot_097";0,0446
"2102";"Euterpe edulis";"FSN_Plot_097";0,1502
"2103";"Casearia ulmifolia";"FSN_Plot_097";0,0961
"2104";"Virola bicuhyba";"FSN_Plot_097";0,3651
"2105";"Ocotea dispersa";"FSN_Plot_097";0,1019
"2106";"Hirtella hebeclada";"FSN_Plot_097";0,0512
"2107";"Guarea macrophylla";"FSN_Plot_098";0,0385
"2108";"Bathysa nicholsonii";"FSN_Plot_098";0,0726
"2109";"Piper arboreum";"FSN_Plot_098";0,0369
"2110";"Euterpe edulis";"FSN_Plot_098";0,1178
"2111";"Myrcia laxiflora";"FSN_Plot_098";0,0735
"2112";"Psychotria myriantha";"FSN_Plot_098";0,0567
"2113";"Siparuna guianensis";"FSN_Plot_098";0,071
"2114";"Hieronyma alchorneoides";"FSN_Plot_098";0,1493
"2115";"Urbanodendron verrucosum";"FSN_Plot_098";0,077781074
"2116";"Myrtaceae";"FSN_Plot_098";0,1092
"2117";"Euterpe edulis";"FSN_Plot_098";0,0643
"2118";"Helicostylis tomentosa";"FSN_Plot_098";0,0649
"2119";"Helicostylis tomentosa";"FSN_Plot_098";0,0694
"2120";"Bathysa nicholsonii";"FSN_Plot_098";0,0859
"2121";"Alchornea glandulosa";"FSN_Plot_098";0,0697
"2122";"Tetrastylidium grandifolium";"FSN_Plot_098";0,1499
"2123";"Myrcia splendens";"FSN_Plot_098";0,0468
"2124";"Euterpe edulis";"FSN_Plot_099";0,1105
"2125";"Protium warmingiana";"FSN_Plot_099";0,0382
"2126";"Euterpe edulis";"FSN_Plot_099";0,105
"2127";"Siparuna guianensis";"FSN_Plot_099";0,0547
"2128";"Protium warmingiana";"FSN_Plot_099";0,1662
"2129";"Marlierea excoriata";"FSN_Plot_099";0,0487
"2130";"Virola gardneri";"FSN_Plot_099";0,2906
"2131";"Marlierea excoriata";"FSN_Plot_099";0,0512
"2132";"Neomitranthes";"FSN_Plot_099";0,0385
"2133";"Siparuna guianensis";"FSN_Plot_099";0,0487
"2134";"Euterpe edulis";"FSN_Plot_099";0,0796
"2135";"Guatteria australis";"FSN_Plot_099";0,1709
"2136";"Helicostylis tomentosa";"FSN_Plot_099";0,0392
"2137";"Euterpe edulis";"FSN_Plot_099";0,0984
"2138";"Amaioua guianensis";"FSN_Plot_099";0,2021
"2139";"Helicostylis tomentosa";"FSN_Plot_099";0,1308
"2140";"Ocotea dispersa";"FSN_Plot_099";0,1891
"2141";"Trichilia lepidota";"FSN_Plot_099";0,2384
"2142";"Bathysa nicholsonii";"FSN_Plot_099";0,1798
"2143";"Bathysa nicholsonii";"FSN_Plot_099";0,0987
"2144";"Eugenia lambertiana";"FSN_Plot_099";0,0471
"2145";"Siparuna guianensis";"FSN_Plot_099";0,0528
"2146";"Ocotea silvestris";"FSN_Plot_099";0,1518
"2147";"Sorocea hilariana";"FSN_Plot_099";0,0579
"2148";"Pisonia ambigua";"FSN_Plot_099";0,0385
"2149";"Siparuna guianensis";"FSN_Plot_099";0,0334
"2150";"Aniba firmula";"FSN_Plot_099";0,0347
"2151";"Plinia grandifolia";"FSN_Plot_099";0,142
"2152";"Sorocea bonplandii";"FSN_Plot_100";0,0363
"2153";"Phyllostemonodaphne geminiflora";"FSN_Plot_100";0,0512
"2154";"Inga capitata";"FSN_Plot_100";0,078
"2155";"Myrciaria floribunda";"FSN_Plot_100";0,0318
"2156";"Hirtella hebeclada";"FSN_Plot_100";0,066294056
"2157";"Myrciaria floribunda";"FSN_Plot_100";0,0334
"2158";"Myrciaria floribunda";"FSN_Plot_100";0,0503
"2159";"Virola gardneri";"FSN_Plot_100";0,1124
"2160";"Pouteria caimito";"FSN_Plot_100";0,0557
"2161";"Garcinia gardneriana";"FSN_Plot_100";0,0493
"2162";"Myrciaria floribunda";"FSN_Plot_100";0,0528
"2163";"Alseis floribunda";"FSN_Plot_100";0,0643
"2164";"Aniba firmula";"FSN_Plot_100";0,0353
"2165";"Siparuna guianensis";"FSN_Plot_100";0,0481
"2166";"Phyllostemonodaphne geminiflora";"FSN_Plot_100";0,078358152
"2167";"Guatteria";"FSN_Plot_100";0,1159
"2168";"Brosimum guianense";"FSN_Plot_100";0,0446
"2169";"Qualea multiflora";"FSN_Plot_100";0,3301
"2170";"Nectandra lanceolata";"FSN_Plot_100";0,0898
"2171";"Siparuna guianensis";"FSN_Plot_100";0,0509
"2172";"Eugenia florida";"FSN_Plot_017";0,0344
"2173";"Trichilia pallida";"FSN_Plot_092";0,0376
"2174";"Siparuna guianensis";"FSN_Plot_092";0,0357
"2175";"Ocotea";"FSN_Plot_071";0,1929
"2176";"Bathysa nicholsonii";"FSN_Plot_070";0,1448
"2177";"Siparuna guianensis";"FSN_Plot_023";0,0439
"2178";"Marlierea excoriata";"FSN_Plot_014";0,0401
"2179";"Myrciaria floribunda";"FSN_Plot_065";0,0357
"2180";"Inga capitata";"FSN_Plot_003";0,1248
"2181";"Guapira hirsuta";"FSN_Plot_013";0,0506
"2182";"Aparisthmium cordatum";"FSN_Plot_014";0,1397
"2183";"Pseudopiptadenia contorta";"FSN_Plot_014";0,3533
"2184";"Pseudopiptadenia contorta";"FSN_Plot_004";0,1942
"2185";"Chrysophyllum lucentifolium";"FSN_Plot_004";0,049
"2186";"Trichilia glabra";"FSN_Plot_005";0,1754
"2187";"Guatteria australis";"FSN_Plot_015";0,0321
"2188";"Pseudopiptadenia contorta";"FSN_Plot_015";0,1735
"2189";"Nectandra oppositifolia";"FSN_Plot_016";0,156
"2190";"Euterpe edulis";"FSN_Plot_006";0,0331
"2191";"Myrcia pallida";"FSN_Plot_008";0,1401
"2192";"Phyllostemonodaphne geminiflora";"FSN_Plot_008";0,0894
"2193";"Virola gardneri";"FSN_Plot_009";0,0446
"2194";"Xylosma prockia";"FSN_Plot_009";0,1767
"2195";"Inga cylindrica";"FSN_Plot_009";0,1907
"2196";"Siparuna guianensis";"FSN_Plot_010";0,0471
"2197";"Chrysophyllum gonocarpum";"FSN_Plot_010";0,1697
"2198";"Maytenus robusta";"FSN_Plot_010";0,3037
"2199";"Myrciaria floribunda";"FSN_Plot_020";0,0516
"2200";"Virola gardneri";"FSN_Plot_020";0,0809
"2201";"Virola gardneri";"FSN_Plot_020";0,0637
"2202";"Phyllostemonodaphne geminiflora";"FSN_Plot_019";0,0611
"2203";"Euterpe edulis";"FSN_Plot_020";0,169
"2204";"Myrciaria floribunda";"FSN_Plot_019";0,0337
"2205";"Schefflera morototoni";"FSN_Plot_018";0,0325
"2206";"Myrciaria floribunda";"FSN_Plot_018";0,1346
"2207";"Myrciaria floribunda";"FSN_Plot_021";0,1076
"2208";"Sapium glandulosum";"FSN_Plot_022";0,156
"2209";"Trichilia catigua";"FSN_Plot_023";0,0509
"2210";"Dalbergia nigra";"FSN_Plot_023";0,0882
"2211";"Guapira opposita";"FSN_Plot_033";0,0955
"2212";"Eugenia lambertiana";"FSN_Plot_023";0,0793
"2213";"Casearia gossypiosperma";"FSN_Plot_024";0,1474
"2214";"Myrciaria floribunda";"FSN_Plot_024";0,0668
"2215";"Myrciaria floribunda";"FSN_Plot_024";0,0318
"2216";"Protium warmingiana";"FSN_Plot_025";0,0732
"2217";"Lafoensia glyptocarpa";"FSN_Plot_025";0,1388
"2218";"Heisteria silvianii";"FSN_Plot_025";0,0761
"2219";"Protium warmingiana";"FSN_Plot_025";0,0926
"2220";"Trichilia catigua";"FSN_Plot_025";0,1716
"2221";"Protium warmingiana";"FSN_Plot_026";0,0481
"2222";"Virola gardneri";"FSN_Plot_026";0,043
"2223";"Chrysophyllum lucentifolium";"FSN_Plot_026";0,0551
"2224";"Virola gardneri";"FSN_Plot_026";0,0538
"2225";"Ocotea dispersa";"FSN_Plot_027";0,0697
"2226";"Cryptocarya moschata";"FSN_Plot_028";0,1315
"2227";"Myrciaria floribunda";"FSN_Plot_029";0,1146
"2228";"Protium warmingiana";"FSN_Plot_030";0,0672
"2229";"Myrciaria floribunda";"FSN_Plot_030";0,0856
"2230";"Ixora gardneriana";"FSN_Plot_030";0,1958
"2231";"Trichilia catigua";"FSN_Plot_030";0,2228
"2232";"Trichilia pallida";"FSN_Plot_030";0,1929
"2233";"Salicaceae";"FSN_Plot_030";0,0697
"2234";"Myrciaria floribunda";"FSN_Plot_030";0,063163828
"2235";"Croton floribundus";"FSN_Plot_031";0,0879
"2236";"Melanoxylon brauna";"FSN_Plot_032";0,3317
"2237";"Protium warmingiana";"FSN_Plot_032";0,1687
"2238";"Matayba elaeagnoides";"FSN_Plot_032";0,1162
"2239";"Bathysa nicholsonii";"FSN_Plot_032";0,1372
"2240";"Phyllostemonodaphne geminiflora";"FSN_Plot_032";0,0844
"2241";"Guapira hirsuta";"FSN_Plot_033";0,1035
"2242";"Trichilia glabra";"FSN_Plot_033";0,036
"2243";"Guatteria australis";"FSN_Plot_033";0,0579
"2244";"Helicostylis tomentosa";"FSN_Plot_033";0,0637
"2245";"Sterculia curiosa";"FSN_Plot_033";0,1346
"2246";"Myrciaria floribunda";"FSN_Plot_034";0,0468
"2247";"Pseudopiptadenia contorta";"FSN_Plot_034";0,1241
"2248";"Protium warmingiana";"FSN_Plot_034";0,0828
"2249";"Protium warmingiana";"FSN_Plot_034";0,1028
"2250";"Virola gardneri";"FSN_Plot_034";0,1168
"2251";"Heisteria silvianii";"FSN_Plot_034";0,0694
"2252";"Virola gardneri";"FSN_Plot_034";0,0477
"2253";"Casearia ulmifolia";"FSN_Plot_035";0,1512
"2254";"Euterpe edulis";"FSN_Plot_035";0,1041
"2255";"Pseudopiptadenia contorta";"FSN_Plot_035";0,7003
"2256";"Protium warmingiana";"FSN_Plot_035";0,1117
